brand,fuel_type,transmission,ext_col,int_col,Age,horsepower,engine_size,num_cylinders,accident_encoded,clean_title_encoded,log_milage,log_price
43.0,2.0,0.0,9.0,0.0,6,300.0,3.6,6.0,0,1,11.162743680485296,10.733261330627899
50.0,2.0,0.0,3.0,0.0,6,152.0,2.0,6.0,0,1,11.339226625467159,9.975808214115753
4.0,2.0,0.0,0.0,0.0,17,360.0,4.8,6.0,0,1,11.648583345016876,9.105090961257085
22.0,2.0,0.0,7.0,0.0,11,285.0,3.6,6.0,1,1,11.624922907423683,10.184937747111391
15.0,0.0,0.0,0.0,6.0,4,445.0,6.6,6.0,0,1,10.871877254154263,11.149096419938578
4.0,2.0,0.0,0.0,0.0,3,473.0,3.0,6.0,0,1,10.357774570341576,10.905974329106854
4.0,2.0,2.0,7.0,6.0,13,300.0,3.0,6.0,0,1,11.19822841866684,9.680406499268875
22.0,2.0,0.0,3.0,0.0,5,285.0,3.6,6.0,0,1,10.996970039574707,10.488520429241627
53.0,2.0,2.0,9.0,0.0,8,132.0,1.8,6.0,0,1,11.132616276743182,9.680406499268875
26.0,2.0,0.0,0.0,6.0,7,340.0,3.0,6.0,1,1,10.762170357789895,10.275085591132715
36.0,3.0,0.0,3.0,0.0,3,362.0,3.0,6.0,1,1,9.798182590890704,11.034905792929415
14.0,3.0,0.0,3.0,0.0,12,191.0,2.5,6.0,1,1,11.972670403324726,9.018089684104343
4.0,2.0,0.0,1.0,0.0,7,228.0,2.0,6.0,0,1,10.813780332606648,10.165890277802454
15.0,2.0,0.0,2.0,3.0,14,182.0,2.4,6.0,0,1,11.308370569092329,9.41336284529417
4.0,5.0,0.0,0.0,0.0,5,170.0,0.65,6.0,0,1,9.739555860853764,10.203258756085228
43.0,2.0,1.0,8.0,0.0,6,310.0,4.0,6.0,0,0,8.697846691109495,12.250094315624496
14.0,2.0,1.0,7.0,6.0,21,390.0,4.6,6.0,0,1,9.686636660844938,10.477316144080852
26.0,2.0,0.0,9.0,9.0,4,518.0,5.0,6.0,0,1,10.900915777203222,11.119897691565697
44.0,2.0,0.0,0.0,3.0,8,410.0,6.4,6.0,0,1,11.402005077384885,10.463131911491967
14.0,1.0,0.0,9.0,3.0,11,225.0,4.6,6.0,1,1,11.379416929227343,9.78571701680162
31.0,2.0,0.0,1.0,0.0,6,189.0,2.0,6.0,0,1,9.423110302862831,10.27163147557801
44.0,2.0,0.0,3.0,3.0,5,395.0,5.7,6.0,0,1,9.430840432344976,10.274913168420769
55.0,2.0,2.0,7.0,6.0,13,227.0,2.5,6.0,1,1,12.201065128819632,8.612685172875459
36.0,2.0,0.0,0.0,2.0,17,510.0,5.5,6.0,1,1,11.267037714175425,10.043249494911286
53.0,3.0,0.0,9.0,6.0,6,208.0,2.5,6.0,0,1,9.99884318585288,10.292179440058462
15.0,2.0,0.0,9.0,6.0,8,310.0,3.6,6.0,1,1,11.52085395129235,9.472396896788991
9.0,2.0,0.0,8.0,0.0,5,310.0,3.6,6.0,0,1,11.512345296705163,9.78790833668397
22.0,2.0,0.0,6.0,0.0,3,310.0,3.6,6.0,0,0,10.068535780659627,10.561887996766238
22.0,2.0,0.0,0.0,3.0,21,210.0,3.7,6.0,0,1,11.542493975902508,8.556606193773073
21.0,2.0,0.0,1.0,6.0,15,300.0,4.2,6.0,0,1,11.42400681574725,8.853808274977197
17.0,2.0,0.0,0.0,0.0,4,310.0,2.0,4.0,1,0,10.04897221927811,10.07491666816366
50.0,2.0,0.0,3.0,3.0,5,175.0,2.5,6.0,1,1,11.251573687764477,9.838949031398556
26.0,2.0,0.0,9.0,9.0,5,380.0,3.0,6.0,0,1,9.928228944424575,11.23850177707664
52.0,5.0,0.0,9.0,0.0,2,425.0,3.5,6.0,0,1,6.2166061010848646,10.734242182303689
27.0,2.0,0.0,3.0,0.0,5,302.0,3.5,6.0,1,1,10.815991122155705,10.431199791458543
17.0,2.0,0.0,0.0,0.0,2,310.0,1.5,4.0,0,0,9.91492193016179,10.511294685929059
1.0,2.0,0.0,9.0,0.0,3,505.0,2.9,6.0,0,1,9.264733855806515,11.225256725762893
4.0,2.0,1.0,7.0,0.0,19,225.0,3.0,6.0,0,1,10.990381448250039,10.33854382482173
33.0,2.0,0.0,2.0,6.0,20,543.0,5.5,6.0,0,1,10.441587818437,11.07055256683868
27.0,2.0,0.0,9.0,6.0,3,310.0,3.5,6.0,0,0,10.100902955277606,10.545315122572783
36.0,0.0,0.0,9.0,0.0,8,161.0,2.1,6.0,1,1,11.843674210764698,9.99884318585288
36.0,2.0,0.0,0.0,6.0,12,302.0,3.5,6.0,0,1,11.315047532778493,9.546812608597396
11.0,2.0,0.0,9.0,3.0,27,230.0,5.2,6.0,0,1,12.560247968016562,8.764053269347762
44.0,1.0,0.0,9.0,0.0,7,310.0,3.6,6.0,1,0,10.176182882679585,10.138875830266775
34.0,2.0,0.0,2.0,6.0,8,227.0,2.5,6.0,1,1,11.75298119574837,9.727406483331627
43.0,2.0,2.0,9.0,0.0,5,580.0,3.8,6.0,0,1,10.34177474101152,12.100161978566867
4.0,2.0,0.0,0.0,2.0,3,248.0,2.0,6.0,0,1,10.203629181337648,10.555838779903407
22.0,1.0,0.0,9.0,0.0,9,290.0,3.6,6.0,0,1,11.444657330797734,9.846970109700957
4.0,3.0,0.0,9.0,2.0,3,335.0,3.0,6.0,1,1,9.127067452782361,11.173262142245258
36.0,2.0,0.0,2.0,6.0,10,429.0,4.7,6.0,1,1,11.249623761243825,10.404262840448617
5.0,2.0,0.0,0.0,0.0,8,582.0,6.0,6.0,1,1,11.021265010465248,11.49273296168228
22.0,2.0,0.0,7.0,0.0,19,190.0,4.0,6.0,1,1,11.891368749982085,9.674137279312397
52.0,5.0,0.0,8.0,6.0,7,310.0,3.5,6.0,0,1,10.570239421736542,10.752590924862394
54.0,2.0,0.0,1.0,6.0,7,170.0,1.8,6.0,0,1,10.42972382000155,9.711176264112805
22.0,2.0,0.0,6.0,0.0,4,310.0,2.0,4.0,1,0,11.032160135800446,10.593153681259418
24.0,2.0,0.0,8.0,0.0,7,310.0,3.3,6.0,0,0,11.595058294508751,9.680281499268713
27.0,2.0,0.0,8.0,3.0,18,278.0,4.3,6.0,1,1,12.165255859329688,8.908018322784887
36.0,2.0,0.0,0.0,0.0,10,302.0,3.5,6.0,0,1,11.327956406634861,9.648659816955295
52.0,5.0,0.0,0.0,6.0,8,518.0,3.5,6.0,0,1,10.859018228147887,10.859018228147887
44.0,2.0,0.0,0.0,0.0,4,395.0,5.7,6.0,0,1,10.956073354557526,10.680539205318292
31.0,2.0,0.0,7.0,0.0,16,118.0,1.6,6.0,1,1,11.556951919719207,8.31898612539206
22.0,2.0,0.0,0.0,3.0,28,190.0,4.0,6.0,1,1,12.046801377841604,8.77971129020447
14.0,2.0,0.0,8.0,0.0,11,412.0,5.0,6.0,0,1,9.798182590890704,10.275085591132715
28.0,2.0,0.0,0.0,0.0,5,450.0,3.5,6.0,0,1,10.571342565808699,10.858998997563564
22.0,2.0,0.0,0.0,0.0,4,285.0,3.6,6.0,0,1,10.545367754151743,10.714439990727769
43.0,2.0,1.0,9.0,0.0,8,385.0,3.8,6.0,0,1,9.627009150591672,11.652696102959753
17.0,2.0,0.0,0.0,6.0,12,140.0,1.8,6.0,0,1,12.028780420418814,8.77971129020447
22.0,1.0,0.0,9.0,3.0,12,290.0,3.6,6.0,1,1,12.019749091416921,9.472781556562168
14.0,2.0,2.0,0.0,0.0,3,760.0,5.2,6.0,0,1,9.862717639992917,11.326005351001017
26.0,3.0,0.0,4.0,6.0,2,395.0,3.0,6.0,0,1,10.736418414365376,11.225256725762893
18.0,2.0,0.0,9.0,0.0,17,242.0,3.7,6.0,1,1,12.211065162153215,8.881975184248867
24.0,2.0,0.0,0.0,0.0,10,182.0,2.4,6.0,1,1,11.373674891823535,9.093918908958932
15.0,2.0,0.0,9.0,6.0,9,355.0,5.3,6.0,0,1,11.884495917930655,10.124669180536797
22.0,2.0,0.0,9.0,0.0,4,285.0,3.6,6.0,0,1,10.406109618951431,10.505094936455558
14.0,6.0,0.0,1.0,3.0,29,310.0,3.5,6.0,0,1,12.180759965737863,9.61587214452889
52.0,5.0,0.0,3.0,0.0,3,557.0,3.5,6.0,0,1,9.263975921142093,11.124332223082254
3.0,2.0,2.0,3.0,0.0,10,310.0,3.0,6.0,0,1,11.402005077384885,9.798182590890704
22.0,3.0,0.0,7.0,0.0,3,285.0,3.6,6.0,0,1,10.203629181337648,10.53212287826962
22.0,2.0,1.0,1.0,0.0,14,202.0,3.8,6.0,0,1,11.376544301317045,9.825580063659602
54.0,2.0,0.0,9.0,0.0,8,200.0,2.0,6.0,1,1,11.244993730865884,9.472781556562168
8.0,2.0,0.0,8.0,6.0,8,308.0,3.6,6.0,0,1,11.163424724779496,9.648659816955295
43.0,2.0,2.0,0.0,6.0,15,500.0,4.8,6.0,1,1,10.644615045614641,10.463131911491967
53.0,2.0,1.0,8.0,6.0,25,150.0,2.7,6.0,1,1,12.495007682693725,8.987321812850125
38.0,2.0,0.0,3.0,0.0,21,200.0,3.0,6.0,1,1,11.891368749982085,8.343077871169383
9.0,2.0,0.0,9.0,9.0,1,490.0,6.2,6.0,0,1,9.105090961257085,11.320565693461432
53.0,2.0,0.0,3.0,0.0,2,228.0,2.4,6.0,0,1,6.957497370876951,10.596659732783579
26.0,2.0,0.0,3.0,6.0,3,310.0,5.0,8.0,0,0,10.01104066270085,11.40646434386837
14.0,2.0,0.0,9.0,0.0,12,412.0,5.0,6.0,0,1,9.898525260706313,10.184937747111391
52.0,5.0,0.0,9.0,9.0,4,425.0,3.5,6.0,0,1,9.893487720457795,10.714217748749789
44.0,2.0,0.0,0.0,0.0,12,390.0,5.7,6.0,0,1,11.63956692643747,9.792611856190192
25.0,2.0,0.0,0.0,0.0,11,550.0,5.2,6.0,0,1,9.99884318585288,11.918397239722838
20.0,2.0,2.0,7.0,0.0,2,400.0,3.0,6.0,0,1,8.101980731853192,10.896757843893464
54.0,5.0,0.0,1.0,3.0,8,115.0,3.5,6.0,0,1,10.636239987688432,9.392745258631441
52.0,5.0,0.0,9.0,9.0,2,670.0,3.5,6.0,0,1,9.381010986029276,11.434974734252892
4.0,2.0,0.0,0.0,0.0,9,560.0,4.4,6.0,0,1,10.203629181337648,10.868587496017359
24.0,2.0,0.0,9.0,0.0,2,310.0,1.6,4.0,1,1,10.003423381148728,10.289803819583309
9.0,2.0,0.0,6.0,3.0,28,260.0,5.7,6.0,0,0,11.002116507732017,9.825580063659602
50.0,2.0,1.0,3.0,0.0,11,200.0,2.0,6.0,0,1,10.746196327732314,10.038411724792649
28.0,2.0,0.0,9.0,6.0,5,245.0,2.0,6.0,0,1,10.491301994830229,10.184937747111391
9.0,2.0,1.0,8.0,7.0,5,460.0,6.2,6.0,0,1,9.48044384215367,11.034099028977048
3.0,2.0,0.0,9.0,6.0,5,248.0,2.0,6.0,1,1,10.819798284210286,10.203629181337648
34.0,2.0,2.0,9.0,2.0,6,227.0,2.5,6.0,0,1,9.87822102528824,10.381304329495126
14.0,2.0,1.0,5.0,0.0,8,435.0,5.0,6.0,1,1,10.491301994830229,10.34177474101152
46.0,2.0,0.0,2.0,0.0,8,624.0,6.6,6.0,0,0,9.952325334619427,12.28765724080691
9.0,2.0,0.0,5.0,0.0,2,455.0,6.2,6.0,0,1,8.801017833540714,10.858998997563564
4.0,2.0,0.0,9.0,2.0,8,300.0,3.0,6.0,1,1,11.22325474981197,9.994287576862567
39.0,2.0,2.0,9.0,0.0,10,290.0,3.5,6.0,1,1,11.669937760751914,9.296609807128359
53.0,1.0,0.0,0.0,0.0,8,381.0,5.7,6.0,0,0,10.847412906506923,10.594156665220533
20.0,2.0,0.0,6.0,2.0,2,295.0,3.5,6.0,0,1,8.699681400989514,10.968198289528557
38.0,2.0,1.0,8.0,0.0,18,286.0,2.0,6.0,0,1,11.759793355371237,10.545341438708522
4.0,2.0,2.0,9.0,2.0,3,248.0,2.0,6.0,0,1,9.61587214452889,10.59653472809574
53.0,2.0,0.0,7.0,0.0,8,381.0,5.7,6.0,0,1,11.686887175419702,10.307317991967832
28.0,2.0,0.0,8.0,0.0,18,300.0,5.4,6.0,1,1,11.37940550085183,9.472704636443673
14.0,2.0,0.0,0.0,6.0,13,262.0,3.5,6.0,0,1,11.91170829631447,8.987196820661973
3.0,1.0,0.0,3.0,2.0,9,220.0,2.0,6.0,1,1,10.909637269778615,9.95208722237219
14.0,2.0,0.0,0.0,0.0,3,310.0,3.5,6.0,0,1,10.735961798317172,10.559270295995857
28.0,2.0,2.0,9.0,6.0,7,335.0,2.7,6.0,0,1,10.948118727337723,10.275085591132715
52.0,5.0,0.0,0.0,5.0,7,518.0,3.5,6.0,1,1,11.452123952509567,10.817796321618971
22.0,2.0,0.0,1.0,0.0,7,293.0,3.6,6.0,1,1,11.29166763456623,10.021315031649332
15.0,2.0,0.0,1.0,0.0,11,182.0,2.4,6.0,1,1,9.355652103136237,9.417435838868785
52.0,5.0,0.0,8.0,0.0,2,670.0,3.5,6.0,0,1,8.922791623969637,11.338583982516495
36.0,3.0,0.0,3.0,0.0,3,429.0,3.0,6.0,0,1,9.656051308652874,11.264476926102367
50.0,2.0,1.0,1.0,0.0,11,265.0,2.5,6.0,1,1,11.635151947212842,9.680406499268875
24.0,2.0,0.0,9.0,0.0,6,185.0,2.4,6.0,0,1,11.211833885608513,9.61587214452889
36.0,2.0,0.0,0.0,0.0,13,268.0,3.5,6.0,0,1,11.504903373867316,9.38437770918244
54.0,2.0,0.0,7.0,7.0,6,174.0,2.0,6.0,0,1,10.513932241330831,10.085809109330082
0.0,2.0,0.0,3.0,6.0,19,160.0,2.0,6.0,1,1,12.133722358511719,8.81001204797317
15.0,2.0,0.0,0.0,0.0,4,310.0,3.6,6.0,0,1,10.968215530759236,10.229223792606835
14.0,2.0,0.0,1.0,3.0,4,325.0,2.7,6.0,0,1,10.349806654652559,10.657282884047461
22.0,2.0,0.0,9.0,6.0,4,285.0,3.6,6.0,0,1,10.668978650219241,10.747229096720554
53.0,2.0,2.0,0.0,0.0,4,310.0,3.5,6.0,0,0,10.626193535337618,10.635831407498888
24.0,5.0,0.0,3.0,0.0,2,320.0,3.5,6.0,0,1,9.99884318585288,10.714439990727769
16.0,2.0,0.0,3.0,9.0,2,375.0,3.5,6.0,0,1,9.465060106725137,10.87806606028079
14.0,2.0,2.0,0.0,0.0,2,400.0,3.0,6.0,0,0,9.259225769705994,10.819798284210286
31.0,2.0,0.0,0.0,0.0,4,310.0,1.5,3.0,0,1,11.221583369464737,9.981050264483919
34.0,2.0,0.0,8.0,0.0,3,310.0,2.5,4.0,0,1,11.02056170079192,10.18437157048691
4.0,2.0,1.0,8.0,0.0,21,184.0,2.5,6.0,1,1,11.863589378812122,8.476579508530941
14.0,6.0,1.0,3.0,0.0,5,310.0,3.5,6.0,0,1,10.34177474101152,10.454523783963511
53.0,2.0,0.0,0.0,3.0,12,106.0,1.5,6.0,1,1,11.770323572313417,8.981052985901483
9.0,1.0,0.0,9.0,3.0,14,310.0,5.3,6.0,1,1,12.225880174775122,8.497194544909547
28.0,2.0,0.0,0.0,0.0,8,380.0,3.5,6.0,0,1,11.65789988570203,10.021315031649332
22.0,3.0,0.0,3.0,0.0,1,285.0,3.6,6.0,0,1,7.355001921105257,11.042937835596494
5.0,2.0,0.0,0.0,0.0,17,552.0,6.0,6.0,1,1,11.18673815668355,10.49116310015384
27.0,2.0,0.0,3.0,7.0,6,295.0,3.5,6.0,0,1,10.169728906753061,10.542706391070517
4.0,2.0,0.0,9.0,2.0,7,248.0,2.0,6.0,0,1,10.983273736954189,9.952325334619427
8.0,2.0,0.0,0.0,0.0,3,420.0,6.2,6.0,0,1,10.165890277802454,11.552155793461898
17.0,2.0,1.0,8.0,8.0,16,140.0,1.8,6.0,1,1,12.158147357247746,8.612685172875459
43.0,2.0,0.0,9.0,0.0,4,335.0,3.0,6.0,0,1,10.53212287826962,11.000448478455008
14.0,5.0,0.0,9.0,0.0,2,480.0,3.5,6.0,0,1,9.536545799098715,10.896757843893464
8.0,2.0,0.0,1.0,0.0,11,202.0,2.5,6.0,0,1,12.323860125621126,9.517898598432753
27.0,2.0,0.0,9.0,6.0,10,386.0,4.6,6.0,0,1,11.722026885424,10.126471091048971
8.0,2.0,0.0,9.0,2.0,3,420.0,6.2,6.0,0,1,9.346617990268731,11.395278670032656
36.0,2.0,0.0,9.0,3.0,8,241.0,2.0,6.0,0,1,11.116766916182364,9.927741044336832
19.0,2.0,2.0,8.0,0.0,11,132.0,1.6,6.0,1,1,10.947960395103589,9.259225769705994
9.0,2.0,0.0,5.0,0.0,22,350.0,5.7,6.0,0,1,10.695778464533518,10.308985993422082
36.0,2.0,0.0,1.0,6.0,5,310.0,2.0,4.0,0,0,10.998208948154403,10.199918739620157
24.0,2.0,0.0,8.0,0.0,6,365.0,3.3,6.0,0,1,10.938467575959383,10.307317991967832
55.0,2.0,1.0,0.0,6.0,20,300.0,2.5,6.0,0,1,12.025755079404917,8.987321812850125
9.0,1.0,0.0,2.0,0.0,9,360.0,6.0,6.0,0,1,11.718076110454085,10.221941283654663
26.0,2.0,0.0,0.0,0.0,5,380.0,3.0,6.0,0,1,10.989892298096493,10.915015734297125
15.0,2.0,0.0,8.0,0.0,9,355.0,5.3,6.0,1,1,11.532737896139919,10.106469212026385
9.0,2.0,0.0,7.0,0.0,4,310.0,5.3,8.0,1,1,10.619618569486448,10.709985739582528
43.0,2.0,0.0,9.0,6.0,5,580.0,3.8,6.0,0,1,9.99884318585288,12.071975378543236
9.0,2.0,0.0,9.0,0.0,2,420.0,6.2,6.0,0,1,9.862717639992917,11.153260340608929
36.0,2.0,0.0,0.0,0.0,5,416.0,4.0,6.0,0,1,10.385203573155552,11.759793355371237
43.0,2.0,0.0,8.0,0.0,1,379.0,3.0,6.0,0,1,9.893487720457795,11.812296455066814
26.0,2.0,0.0,0.0,0.0,13,375.0,5.0,6.0,0,1,11.561725152903833,9.210440366976517
14.0,0.0,0.0,3.0,0.0,8,440.0,6.7,6.0,0,1,11.717098202935093,10.568775236216993
50.0,2.0,1.0,9.0,0.0,2,228.0,2.4,6.0,0,1,9.546884034617925,10.46310334047155
27.0,2.0,0.0,0.0,6.0,16,380.0,4.6,6.0,0,1,11.521577924249367,9.641992909837995
26.0,2.0,0.0,0.0,0.0,11,375.0,5.0,6.0,1,1,11.6172944892629,9.61587214452889
8.0,2.0,0.0,9.0,0.0,3,420.0,6.2,6.0,1,1,10.55843949396453,11.461590064433068
39.0,2.0,0.0,9.0,6.0,4,284.0,3.5,6.0,0,1,10.627430633893226,9.99268819799443
31.0,2.0,0.0,5.0,0.0,18,168.0,1.6,6.0,0,1,11.50892748368293,8.612685172875459
0.0,2.0,2.0,9.0,0.0,11,150.0,2.0,6.0,1,1,12.19602736016897,9.305741456739435
27.0,2.0,0.0,8.0,3.0,3,310.0,3.5,6.0,1,0,9.932997809910068,10.659609532257463
43.0,2.0,1.0,9.0,3.0,11,400.0,3.8,6.0,0,1,10.859864007949568,11.245059091624615
31.0,2.0,1.0,3.0,0.0,2,189.0,2.0,6.0,0,1,10.07651606241849,10.308985993422082
14.0,2.0,0.0,6.0,0.0,6,375.0,3.5,6.0,1,1,11.013056266434749,10.75579427616868
4.0,5.0,0.0,9.0,6.0,9,170.0,0.65,6.0,0,1,10.165890277802454,9.615805480084347
34.0,2.0,2.0,3.0,0.0,6,187.0,2.5,6.0,0,1,11.0186455364637,9.989711119284745
27.0,2.0,0.0,0.0,7.0,4,295.0,3.5,6.0,0,1,10.892117550468008,10.392098241730961
4.0,2.0,0.0,0.0,0.0,1,310.0,4.4,8.0,0,0,9.527775402577312,11.263155557588309
36.0,2.0,0.0,0.0,6.0,5,310.0,3.5,6.0,0,0,10.391484575362098,10.434086391401058
43.0,2.0,1.0,8.0,0.0,18,325.0,3.6,6.0,1,1,11.474974345541657,10.868587496017359
14.0,0.0,2.0,7.0,6.0,9,440.0,6.7,6.0,0,1,11.995357787034976,10.373522431293592
4.0,2.0,0.0,9.0,0.0,5,310.0,2.0,4.0,0,1,11.429989408931654,10.126631103850338
44.0,2.0,0.0,1.0,3.0,7,395.0,5.7,6.0,1,1,11.207635954031296,10.203629181337648
53.0,2.0,1.0,2.0,8.0,15,159.0,2.7,6.0,0,1,10.79448098903612,9.792611856190192
8.0,2.0,0.0,3.0,6.0,13,265.0,3.0,6.0,0,1,11.732406316782534,9.042040056544483
14.0,2.0,0.0,9.0,0.0,14,315.0,4.6,6.0,0,1,11.141876276228,9.90353755128617
11.0,0.0,0.0,0.0,6.0,20,250.0,5.9,6.0,0,1,11.904974309480183,9.852246888342531
4.0,2.0,1.0,8.0,0.0,18,360.0,4.8,6.0,0,1,11.712939581295101,9.259225769705994
50.0,2.0,1.0,0.0,0.0,12,265.0,2.5,6.0,0,1,11.571203807011969,9.61587214452889
14.0,2.0,0.0,3.0,0.0,7,245.0,2.0,6.0,1,1,11.637750315415659,9.711176264112805
24.0,2.0,0.0,0.0,0.0,3,310.0,3.8,6.0,0,0,10.103321534414714,10.699101064640564
52.0,5.0,0.0,3.0,9.0,2,670.0,3.5,6.0,0,1,10.239995502805316,11.13824656087758
44.0,2.0,0.0,9.0,0.0,6,395.0,5.7,6.0,1,1,10.911463720944793,10.5200506209133
14.0,2.0,0.0,3.0,0.0,7,290.0,3.5,6.0,0,1,11.989165855127435,9.770013301136158
36.0,2.0,0.0,0.0,0.0,5,385.0,3.0,6.0,0,1,10.266601720103763,11.024366749924715
3.0,1.0,0.0,9.0,6.0,8,220.0,2.0,6.0,1,1,10.861035384258484,9.9281801651265
39.0,2.0,2.0,0.0,0.0,6,390.0,5.6,6.0,0,1,11.694838605040093,9.95227771670556
36.0,2.0,0.0,9.0,6.0,21,302.0,5.0,6.0,0,1,11.290806388702206,9.433563920090563
5.0,2.0,0.0,9.0,9.0,3,542.0,4.0,6.0,0,1,10.106469212026385,12.013706813470414
22.0,2.0,0.0,0.0,0.0,3,285.0,3.6,6.0,0,1,8.31898612539206,10.915106645867503
4.0,2.0,2.0,1.0,0.0,4,444.0,3.0,6.0,0,1,9.176886995716963,11.547336553476635
11.0,2.0,0.0,7.0,0.0,7,292.0,3.6,6.0,0,1,11.054866216741466,9.833655042937448
28.0,2.0,0.0,8.0,0.0,7,335.0,2.7,6.0,0,1,11.148103135324082,10.184937747111391
53.0,2.0,0.0,0.0,6.0,9,310.0,5.7,8.0,0,1,11.590303085991573,10.353957893210753
4.0,2.0,2.0,0.0,2.0,16,300.0,3.0,6.0,0,1,11.49273296168228,9.546741177474825
4.0,2.0,2.0,9.0,0.0,5,228.0,2.0,6.0,0,1,10.863871721920795,10.448743588106625
14.0,0.0,0.0,8.0,0.0,2,475.0,6.7,6.0,0,1,10.079581424158677,11.510432359764517
36.0,0.0,0.0,9.0,3.0,9,188.0,3.0,6.0,0,1,7.313886831633462,10.584081267024454
11.0,2.0,0.0,0.0,0.0,3,303.0,3.6,6.0,0,1,10.596659732783579,10.389026137075234
3.0,2.0,0.0,0.0,0.0,12,333.0,3.0,6.0,0,1,10.564085714610725,10.34177474101152
53.0,2.0,0.0,3.0,6.0,6,310.0,3.5,6.0,0,0,11.3407720370919,10.49124643927466
36.0,0.0,0.0,7.0,0.0,3,188.0,3.0,6.0,0,1,9.498897061838624,10.942013616092948
20.0,2.0,2.0,0.0,0.0,6,400.0,3.0,6.0,0,1,10.856129499874779,10.27163147557801
43.0,2.0,1.0,0.0,0.0,22,320.0,3.6,6.0,1,1,11.691080018519527,10.51856507767415
14.0,2.0,0.0,9.0,6.0,3,375.0,3.5,6.0,0,1,10.33912616065184,10.858998997563564
9.0,2.0,0.0,3.0,6.0,1,490.0,6.2,6.0,0,1,7.00397413672268,11.429554725537322
36.0,2.0,0.0,1.0,0.0,5,255.0,2.0,6.0,0,1,10.596659732783579,10.236417809461043
22.0,2.0,0.0,0.0,3.0,19,325.0,5.7,6.0,0,1,11.51792295668052,9.21024036697585
11.0,2.0,0.0,3.0,0.0,4,707.0,6.2,6.0,1,1,10.902666171488752,11.112462823634855
36.0,2.0,0.0,0.0,0.0,6,241.0,2.0,6.0,0,1,10.799595985047786,10.06266841688844
43.0,2.0,0.0,3.0,0.0,4,443.0,3.0,6.0,0,1,10.239995502805316,11.813030057420567
43.0,2.0,0.0,9.0,0.0,2,502.0,4.0,6.0,0,1,7.467942332285852,12.524530013005734
8.0,2.0,0.0,6.0,6.0,17,275.0,4.6,6.0,1,1,11.775297421715827,8.160518247477505
32.0,2.0,0.0,9.0,7.0,1,310.0,2.0,4.0,0,1,8.222016437202196,11.151180547551608
36.0,2.0,0.0,0.0,0.0,8,449.0,4.7,6.0,0,1,11.265770943694516,10.448743588106625
9.0,2.0,0.0,3.0,3.0,7,160.0,1.5,6.0,1,1,10.896757843893464,9.680406499268875
39.0,2.0,0.0,9.0,3.0,13,260.0,3.5,6.0,1,1,12.128116509451258,8.922791623969637
36.0,2.0,0.0,1.0,6.0,9,201.0,1.8,6.0,0,1,10.799595985047786,10.064798252418377
15.0,2.0,0.0,9.0,0.0,0,401.0,6.6,6.0,0,1,7.622663951323595,11.308370569092329
27.0,2.0,0.0,0.0,2.0,8,295.0,3.5,6.0,0,1,11.180957070806974,10.239995502805316
9.0,2.0,0.0,9.0,6.0,4,310.0,6.2,8.0,0,0,8.555451903533328,11.37940550085183
4.0,2.0,0.0,9.0,0.0,5,255.0,2.0,6.0,0,1,10.650199196425806,10.221977646629885
36.0,2.0,0.0,6.0,6.0,4,255.0,2.0,6.0,0,1,10.66237565605875,10.419330568113901
52.0,5.0,0.0,9.0,0.0,8,518.0,3.5,6.0,0,1,11.535283647580895,10.351405324899678
9.0,2.0,1.0,8.0,7.0,2,310.0,6.2,8.0,0,0,9.313799080344413,11.300981463909618
21.0,2.0,2.0,0.0,0.0,6,247.0,2.0,6.0,0,1,10.539482201591765,10.389026137075234
14.0,2.0,0.0,1.0,0.0,3,310.0,2.7,6.0,0,0,10.489105200153407,10.668862367092954
14.0,2.0,0.0,3.0,1.0,1,275.0,2.3,6.0,0,0,7.496097345175956,10.91328684226798
49.0,2.0,1.0,0.0,0.0,10,200.0,2.0,6.0,1,1,12.001628171648449,9.093918908958932
36.0,2.0,0.0,1.0,6.0,4,255.0,2.0,6.0,0,1,9.562475024372697,10.477316144080852
9.0,2.0,0.0,8.0,0.0,5,310.0,5.3,8.0,0,0,10.797123593845477,10.811221781727163
4.0,2.0,0.0,0.0,0.0,22,333.0,3.2,6.0,0,1,11.671645688511857,9.61587214452889
14.0,1.0,0.0,3.0,0.0,8,385.0,5.0,6.0,0,1,10.12667110305036,11.082157933374816
4.0,5.0,0.0,9.0,3.0,10,170.0,0.65,6.0,0,1,11.218567827096358,9.350102314351341
20.0,2.0,0.0,3.0,0.0,11,328.0,3.7,6.0,0,1,10.413342705547674,9.998388557730848
14.0,2.0,0.0,9.0,6.0,17,300.0,5.4,6.0,0,1,11.727407614405314,8.839421607620602
4.0,2.0,0.0,1.0,1.0,3,248.0,2.0,6.0,0,1,9.45727857185611,10.596409707779776
2.0,2.0,1.0,0.0,0.0,9,430.0,4.7,6.0,0,1,9.957075711706057,11.289794413577894
9.0,1.0,0.0,0.0,0.0,15,320.0,5.3,6.0,0,1,11.559179081487663,9.61587214452889
14.0,2.0,0.0,9.0,0.0,4,310.0,3.5,6.0,1,1,10.87806606028079,10.55843949396453
27.0,2.0,0.0,9.0,0.0,3,310.0,3.5,6.0,0,0,9.774005094757891,10.596609732783568
44.0,3.0,0.0,3.0,0.0,4,395.0,5.7,6.0,1,1,11.064698982960758,10.643064971973882
14.0,3.0,0.0,8.0,0.0,1,191.0,2.5,6.0,0,1,9.433563920090563,10.308952660644293
